line,NC,X,Y,Z,A,B,C,R,F,vX,vY,vZ,vA,vB,vC,time,cumulative time
523,A-176.651,6.6900000000,0.0000000000,26.0000000000,-176.6510000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.4845737070
524,A-177.564,6.6900000000,0.0000000000,26.0000000000,-177.5640000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.4849875001
525,A-178.476,6.6900000000,0.0000000000,26.0000000000,-178.4760000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.4854017469
526,A-179.389,6.6900000000,0.0000000000,26.0000000000,-179.3890000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.4858155400
527,A179.699,6.6900000000,0.0000000000,26.0000000000,179.6990000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,2204.000000,0.000000,0.000000,0.1629255898,0.4862297869
528,A178.787,6.6900000000,0.0000000000,26.0000000000,178.7870000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6491553767
529,A177.875,6.6900000000,0.0000000000,26.0000000000,177.8750000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6495691698
530,A176.963,6.6900000000,0.0000000000,26.0000000000,176.9630000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6499829629
531,A176.052,6.6900000000,0.0000000000,26.0000000000,176.0520000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6503967560
532,A175.14,6.6900000000,0.0000000000,26.0000000000,175.1400000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6508100954
533,A174.228,6.6900000000,0.0000000000,26.0000000000,174.2280000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6512238885
534,A173.316,6.6900000000,0.0000000000,26.0000000000,173.3160000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6516376816
535,A172.404,6.6900000000,0.0000000000,26.0000000000,172.4040000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6520514747
536,A171.492,6.6900000000,0.0000000000,26.0000000000,171.4920000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6524652678
537,A170.58,6.6900000000,0.0000000000,26.0000000000,170.5800000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6528790609
538,A169.669,6.6900000000,0.0000000000,26.0000000000,169.6690000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6532928540
539,A168.757,6.6900000000,0.0000000000,26.0000000000,168.7570000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6537061934
540,A167.844,6.6900000000,0.0000000000,26.0000000000,167.8440000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6541199865
541,A166.932,6.6900000000,0.0000000000,26.0000000000,166.9320000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6545342333
542,A166.02,6.6900000000,0.0000000000,26.0000000000,166.0200000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6549480264
543,A165.108,6.6900000000,0.0000000000,26.0000000000,165.1080000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6553618195
544,A164.196,6.6900000000,0.0000000000,26.0000000000,164.1960000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6557756126
545,A163.284,6.6900000000,0.0000000000,26.0000000000,163.2840000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6561894057
546,A162.372,6.6900000000,0.0000000000,26.0000000000,162.3720000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6566031988
547,A161.459,6.6900000000,0.0000000000,26.0000000000,161.4590000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6570169919
548,A160.547,6.6900000000,0.0000000000,26.0000000000,160.5470000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6574312388
549,A159.635,6.6900000000,0.0000000000,26.0000000000,159.6350000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6578450319
550,A158.723,6.6900000000,0.0000000000,26.0000000000,158.7230000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6582588250
551,A157.81,6.6900000000,0.0000000000,26.0000000000,157.8100000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6586726181
552,A156.898,6.6900000000,0.0000000000,26.0000000000,156.8980000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6590868649
553,A155.986,6.6900000000,0.0000000000,26.0000000000,155.9860000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6595006580
554,A155.073,6.6900000000,0.0000000000,26.0000000000,155.0730000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6599144511
555,A154.161,6.6900000000,0.0000000000,26.0000000000,154.1610000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6603286979
556,A153.248,6.6900000000,0.0000000000,26.0000000000,153.2480000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6607424910
557,A152.336,6.6900000000,0.0000000000,26.0000000000,152.3360000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6611567379
558,A151.423,6.6900000000,0.0000000000,26.0000000000,151.4230000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6615705310
559,A150.51,6.6900000000,0.0000000000,26.0000000000,150.5100000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6619847778
560,A149.598,6.6900000000,0.0000000000,26.0000000000,149.5980000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6623990246
561,A148.686,6.6900000000,0.0000000000,26.0000000000,148.6860000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6628128177
562,A147.775,6.6900000000,0.0000000000,26.0000000000,147.7750000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6632266108
563,A146.863,6.6900000000,0.0000000000,26.0000000000,146.8630000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6636399502
564,A145.951,6.6900000000,0.0000000000,26.0000000000,145.9510000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6640537433
565,A145.039,6.6900000000,0.0000000000,26.0000000000,145.0390000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6644675364
566,A144.128,6.6900000000,0.0000000000,26.0000000000,144.1280000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6648813295
567,A143.216,6.6900000000,0.0000000000,26.0000000000,143.2160000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6652946689
568,A142.304,6.6900000000,0.0000000000,26.0000000000,142.3040000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6657084620
569,A141.392,6.6900000000,0.0000000000,26.0000000000,141.3920000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6661222551
570,A140.48,6.6900000000,0.0000000000,26.0000000000,140.4800000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6665360482
571,A139.568,6.6900000000,0.0000000000,26.0000000000,139.5680000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6669498413
572,A138.656,6.6900000000,0.0000000000,26.0000000000,138.6560000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6673636344
573,A137.744,6.6900000000,0.0000000000,26.0000000000,137.7440000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6677774275
574,A136.832,6.6900000000,0.0000000000,26.0000000000,136.8320000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6681912206
575,A135.92,6.6900000000,0.0000000000,26.0000000000,135.9200000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6686050137
576,A135.008,6.6900000000,0.0000000000,26.0000000000,135.0080000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6690188068
577,A134.095,6.6900000000,0.0000000000,26.0000000000,134.0950000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6694325999
578,A133.183,6.6900000000,0.0000000000,26.0000000000,133.1830000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6698468467
579,A132.271,6.6900000000,0.0000000000,26.0000000000,132.2710000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6702606398
580,A131.359,6.6900000000,0.0000000000,26.0000000000,131.3590000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6706744330
581,A130.447,6.6900000000,0.0000000000,26.0000000000,130.4470000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6710882261
582,A129.534,6.6900000000,0.0000000000,26.0000000000,129.5340000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6715020192
583,A128.622,6.6900000000,0.0000000000,26.0000000000,128.6220000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6719162660
584,A127.71,6.6900000000,0.0000000000,26.0000000000,127.7100000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6723300591
585,A126.797,6.6900000000,0.0000000000,26.0000000000,126.7970000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6727438522
586,A125.885,6.6900000000,0.0000000000,26.0000000000,125.8850000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6731580990
587,A124.972,6.6900000000,0.0000000000,26.0000000000,124.9720000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6735718921
588,A124.06,6.6900000000,0.0000000000,26.0000000000,124.0600000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6739861389
589,A123.147,6.6900000000,0.0000000000,26.0000000000,123.1470000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6743999320
590,A122.235,6.6900000000,0.0000000000,26.0000000000,122.2350000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6748141789
591,A121.322,6.6900000000,0.0000000000,26.0000000000,121.3220000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6752279720
592,A120.41,6.6900000000,0.0000000000,26.0000000000,120.4100000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6756422188
593,A119.497,6.6900000000,0.0000000000,26.0000000000,119.4970000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6760560119
594,A118.586,6.6900000000,0.0000000000,26.0000000000,118.5860000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6764702587
595,A117.674,6.6900000000,0.0000000000,26.0000000000,117.6740000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6768835981
596,A116.762,6.6900000000,0.0000000000,26.0000000000,116.7620000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6772973912
597,A115.851,6.6900000000,0.0000000000,26.0000000000,115.8510000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6777111843
598,A114.939,6.6900000000,0.0000000000,26.0000000000,114.9390000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6781245237
599,A114.027,6.6900000000,0.0000000000,26.0000000000,114.0270000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6785383168
600,A113.115,6.6900000000,0.0000000000,26.0000000000,113.1150000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6789521099
601,A112.203,6.6900000000,0.0000000000,26.0000000000,112.2030000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6793659030
602,A111.291,6.6900000000,0.0000000000,26.0000000000,111.2910000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6797796961
603,A110.379,6.6900000000,0.0000000000,26.0000000000,110.3790000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6801934892
604,A109.467,6.6900000000,0.0000000000,26.0000000000,109.4670000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6806072823
605,A108.555,6.6900000000,0.0000000000,26.0000000000,108.5550000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6810210754
606,A107.643,6.6900000000,0.0000000000,26.0000000000,107.6430000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6814348685
607,A106.731,6.6900000000,0.0000000000,26.0000000000,106.7310000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6818486616
608,A105.819,6.6900000000,0.0000000000,26.0000000000,105.8190000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6822624547
609,A104.907,6.6900000000,0.0000000000,26.0000000000,104.9070000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6826762478
610,A103.995,6.6900000000,0.0000000000,26.0000000000,103.9950000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6830900409
611,A103.083,6.6900000000,0.0000000000,26.0000000000,103.0830000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6835038340
612,A102.17,6.6900000000,0.0000000000,26.0000000000,102.1700000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6839176271
613,A101.258,6.6900000000,0.0000000000,26.0000000000,101.2580000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6843318740
614,A100.346,6.6900000000,0.0000000000,26.0000000000,100.3460000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6847456671
615,A99.434,6.6900000000,0.0000000000,26.0000000000,99.4340000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6851594602
616,A98.521,6.6900000000,0.0000000000,26.0000000000,98.5210000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6855732533
617,A97.609,6.6900000000,0.0000000000,26.0000000000,97.6090000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6859875001
618,A96.697,6.6900000000,0.0000000000,26.0000000000,96.6970000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6864012932
619,A95.784,6.6900000000,0.0000000000,26.0000000000,95.7840000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6868150863
620,A94.872,6.6900000000,0.0000000000,26.0000000000,94.8720000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6872293331
621,A93.959,6.6900000000,0.0000000000,26.0000000000,93.9590000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6876431262
622,A93.047,6.6900000000,0.0000000000,26.0000000000,93.0470000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6880573731
623,A92.134,6.6900000000,0.0000000000,26.0000000000,92.1340000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6884711662
624,A91.222,6.6900000000,0.0000000000,26.0000000000,91.2220000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6888854130
625,A90.309,6.6900000000,0.0000000000,26.0000000000,90.3090000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6892992061
626,A89.397,6.6900000000,0.0000000000,26.0000000000,89.3970000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6897134529
627,A88.485,6.6900000000,0.0000000000,26.0000000000,88.4850000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6901272460
628,A87.574,6.6900000000,0.0000000000,26.0000000000,87.5740000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6905410391
629,A86.662,6.6900000000,0.0000000000,26.0000000000,86.6620000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6909543785
630,A85.75,6.6900000000,0.0000000000,26.0000000000,85.7500000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6913681716
631,A84.838,6.6900000000,0.0000000000,26.0000000000,84.8380000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6917819647
632,A83.926,6.6900000000,0.0000000000,26.0000000000,83.9260000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6921957578
633,A83.015,6.6900000000,0.0000000000,26.0000000000,83.0150000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004133394,0.6926095509
634,A82.103,6.6900000000,0.0000000000,26.0000000000,82.1030000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6930228903
635,A81.191,6.6900000000,0.0000000000,26.0000000000,81.1910000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6934366834
636,A80.279,6.6900000000,0.0000000000,26.0000000000,80.2790000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6938504765
637,A79.367,6.6900000000,0.0000000000,26.0000000000,79.3670000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6942642696
638,A78.455,6.6900000000,0.0000000000,26.0000000000,78.4550000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6946780627
639,A77.543,6.6900000000,0.0000000000,26.0000000000,77.5430000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6950918558
640,A76.631,6.6900000000,0.0000000000,26.0000000000,76.6310000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6955056489
641,A75.719,6.6900000000,0.0000000000,26.0000000000,75.7190000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6959194420
642,A74.806,6.6900000000,0.0000000000,26.0000000000,74.8060000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6963332351
643,A73.894,6.6900000000,0.0000000000,26.0000000000,73.8940000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6967474820
644,A72.982,6.6900000000,0.0000000000,26.0000000000,72.9820000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6971612751
645,A72.07,6.6900000000,0.0000000000,26.0000000000,72.0700000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6975750682
646,A71.158,6.6900000000,0.0000000000,26.0000000000,71.1580000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6979888613
647,A70.245,6.6900000000,0.0000000000,26.0000000000,70.2450000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6984026544
648,A69.333,6.6900000000,0.0000000000,26.0000000000,69.3330000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6988169012
649,A68.421,6.6900000000,0.0000000000,26.0000000000,68.4210000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.6992306943
650,A67.508,6.6900000000,0.0000000000,26.0000000000,67.5080000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.6996444874
651,A66.596,6.6900000000,0.0000000000,26.0000000000,66.5960000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7000587342
652,A65.684,6.6900000000,0.0000000000,26.0000000000,65.6840000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7004725273
653,A64.771,6.6900000000,0.0000000000,26.0000000000,64.7710000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004142468,0.7008863204
654,A63.859,6.6900000000,0.0000000000,26.0000000000,63.8590000000,0.0000000000,0.0000000000,0.0000000000,2204,0.000000,0.000000,0.000000,-2204.000000,0.000000,0.000000,0.0004137931,0.7013005673
